y,verein,age,mw,datum_mw,x,marker,TM_URL
100000,Ajax\x20Amsterdam\x20U21,19,\u20AC100Th.,2019-01-21,1548025200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F8817.png\\x3Flm\\x3D1458894971\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
200000,AIK\x20Solna,19,\u20AC200Th.,2019-06-28,1561672800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
100000,AIK\x20Solna,20,\u20AC100Th.,2019-11-20,1574204400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
250000,AIK\x20Solna,21,\u20AC250Th.,2020-08-05,1596578400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
800000,AIK\x20Solna,21,\u20AC800Th.,2021-06-09,1623189600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
600000,AIK\x20Solna,22,\u20AC600Th.,2021-09-17,1631829600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
300000,AIK\x20Solna,22,\u20AC300Th.,2021-12-17,1639695600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/saku-ylatupa/profil/spieler/344836
50000,Unknown,18,\u20AC50Th.,2008-01-01,1199142000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F75.png\\x3Flm\\x3D1456997316\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
750000,Unknown,19,\u20AC750Th.,2008-07-03,1215036000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F75.png\\x3Flm\\x3D1456997316\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1500000,IFK\x20G\u00F6teborg,20,\u20AC1.50m,2009-09-04,1252015200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
2000000,IFK\x20G\u00F6teborg,21,\u20AC2.00m,2010-02-09,1265670000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
2000000,IFK\x20G\u00F6teborg,21,\u20AC2.00m,2010-12-07,1291676400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1200000,IFK\x20G\u00F6teborg,22,\u20AC1.20m,2011-07-25,1311544800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1200000,Cagliari\x20Calcio,22,\u20AC1.20m,2012-01-11,1326236400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1390_1435849059.png\\x3Flm\\x3D1435849059\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1200000,Cagliari\x20Calcio,23,\u20AC1.20m,2012-06-07,1339020000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1390_1435849059.png\\x3Flm\\x3D1435849059\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1000000,Cagliari\x20Calcio,23,\u20AC1.00m,2013-01-14,1358118000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1390_1435849059.png\\x3Flm\\x3D1435849059\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
900000,Cagliari\x20Calcio,24,\u20AC900Th.,2013-06-19,1371592800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1390_1435849059.png\\x3Flm\\x3D1435849059\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
800000,Cagliari\x20Calcio,24,\u20AC800Th.,2014-01-07,1389049200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1390_1435849059.png\\x3Flm\\x3D1435849059\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
900000,Cagliari\x20Calcio,25,\u20AC900Th.,2014-07-01,1404165600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1390_1428570031.png\\x3Flm\\x3D1428570031\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1000000,IFK\x20G\u00F6teborg,26,\u20AC1.00m,2015-04-11,1428703200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1150000,IFK\x20G\u00F6teborg,26,\u20AC1.15m,2015-06-14,1434232800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1000000,IFK\x20G\u00F6teborg,26,\u20AC1.00m,2015-11-29,1448751600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1200000,IFK\x20G\u00F6teborg,27,\u20AC1.20m,2016-06-17,1466114400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1200000,IFK\x20G\u00F6teborg,27,\u20AC1.20m,2016-12-11,1481410800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1200000,IFK\x20G\u00F6teborg,28,\u20AC1.20m,2017-06-20,1497909600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
1000000,IFK\x20G\u00F6teborg,28,\u20AC1.00m,2017-11-17,1510873200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
900000,IFK\x20G\u00F6teborg,29,\u20AC900Th.,2018-06-20,1529445600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
750000,Panetolikos\x20GFS,29,\u20AC750Th.,2018-12-07,1544137200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6418.png\\x3Flm\\x3D1562577540\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
500000,IFK\x20G\u00F6teborg,30,\u20AC500Th.,2019-06-28,1561672800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
800000,IFK\x20G\u00F6teborg,30,\u20AC800Th.,2019-11-20,1574204400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801_1604213452.png\\x3Flm\\x3D1604213452\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
650000,Genoa\x20CFC,31,\u20AC650Th.,2020-04-08,1586296800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F252.png\\x3Flm\\x3D1438591281\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
500000,IFK\x20G\u00F6teborg,31,\u20AC500Th.,2020-08-25,1598306400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801.png\\x3Flm\\x3D1604213475\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
400000,IFK\x20G\u00F6teborg,31,\u20AC400Th.,2020-12-10,1607554800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801.png\\x3Flm\\x3D1604213475\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
400000,IFK\x20G\u00F6teborg,32,\u20AC400Th.,2021-06-09,1623189600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801.png\\x3Flm\\x3D1604213475\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
300000,IFK\x20G\u00F6teborg,32,\u20AC300Th.,2021-12-17,1639695600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801.png\\x3Flm\\x3D1604213475\\x29'},https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
75000,BK\x20H\u00E4cken,17,\u20AC75Th.,2018-06-20,1529445600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1109.png\\x3Flm\\x3D1406273241\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
100000,BK\x20H\u00E4cken,18,\u20AC100Th.,2019-01-16,1547593200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1109.png\\x3Flm\\x3D1406273241\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
100000,BK\x20H\u00E4cken,18,\u20AC100Th.,2019-06-28,1561672800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1109.png\\x3Flm\\x3D1406273241\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
100000,BK\x20H\u00E4cken,19,\u20AC100Th.,2019-11-20,1574204400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1109.png\\x3Flm\\x3D1406273241\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
100000,BK\x20H\u00E4cken,19,\u20AC100Th.,2020-08-05,1596578400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1109.png\\x3Flm\\x3D1406273241\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
100000,BK\x20H\u00E4cken,20,\u20AC100Th.,2020-12-10,1607554800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1109.png\\x3Flm\\x3D1406273241\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
400000,IFK\x20G\u00F6teborg,20,\u20AC400Th.,2021-06-09,1623189600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801.png\\x3Flm\\x3D1604213475\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
300000,IFK\x20G\u00F6teborg,21,\u20AC300Th.,2021-12-17,1639695600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F801.png\\x3Flm\\x3D1604213475\\x29'},https://www.transfermarkt.com/kevin-yakob/profil/spieler/413268
50000,IF\x20Brommapojkarna,17,\u20AC50Th.,2015-06-14,1434232800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1092.png\\x3Flm\\x3D1414431666\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
50000,IF\x20Brommapojkarna,17,\u20AC50Th.,2015-12-03,1449097200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1092.png\\x3Flm\\x3D1414431666\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
0,IF\x20Brommapojkarna,18,\x2D,2016-08-19,1471557600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1092.png\\x3Flm\\x3D1414431666\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
300000,Djurg\u00E5rdens\x20IF,19,\u20AC300Th.,2017-06-20,1497909600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1044.png\\x3Flm\\x3D1584290320\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
600000,Djurg\u00E5rdens\x20IF,19,\u20AC600Th.,2017-11-17,1510873200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1044.png\\x3Flm\\x3D1584290320\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
1000000,Djurg\u00E5rdens\x20IF,20,\u20AC1.00m,2018-06-20,1529445600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1044.png\\x3Flm\\x3D1584290320\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
3000000,SV\x20Werder\x20Bremen,20,\u20AC3.00m,2018-08-22,1534888800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F86.png\\x3Flm\\x3D1403082298\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
2000000,SV\x20Werder\x20Bremen,20,\u20AC2.00m,2018-12-18,1545087600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F86.png\\x3Flm\\x3D1403082298\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
1250000,SV\x20Werder\x20Bremen,21,\u20AC1.25m,2019-06-05,1559685600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F86.png\\x3Flm\\x3D1403082298\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
1200000,Malm\u00F6\x20FF,21,\u20AC1.20m,2019-11-20,1574204400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F496.png\\x3Flm\\x3D1409230098\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
1000000,SpVgg\x20Greuther\x20F\u00FCrth,22,\u20AC1.00m,2020-04-08,1586296800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F65.png\\x3Flm\\x3D1503682935\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
700000,Malm\u00F6\x20FF,22,\u20AC700Th.,2020-12-10,1607554800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F496.png\\x3Flm\\x3D1409230098\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
700000,Malm\u00F6\x20FF,23,\u20AC700Th.,2021-06-09,1623189600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F496.png\\x3Flm\\x3D1409230098\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
700000,Malm\u00F6\x20FF,23,\u20AC700Th.,2021-12-17,1639695600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F496.png\\x3Flm\\x3D1409230098\\x29'},https://www.transfermarkt.com/felix-beijmo/profil/spieler/322293
200000,Hammarby\x20IF,20,\u20AC200Th.,2009-02-11,1234306800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1059.png\\x3Flm\\x3D1420188123\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
100000,Hammarby\x20IF,21,\u20AC100Th.,2010-03-21,1269126000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1059.png\\x3Flm\\x3D1420188123\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
100000,Hammarby\x20IF,21,\u20AC100Th.,2010-08-01,1280613600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1059.png\\x3Flm\\x3D1420188123\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
200000,Hammarby\x20IF,22,\u20AC200Th.,2011-06-15,1308088800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1059.png\\x3Flm\\x3D1420188123\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
300000,FK\x20Haugesund,23,\u20AC300Th.,2012-04-12,1334181600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
500000,FK\x20Haugesund,23,\u20AC500Th.,2012-07-01,1341093600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
400000,FK\x20Haugesund,24,\u20AC400Th.,2012-12-29,1356735600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
300000,FK\x20Haugesund,24,\u20AC300Th.,2013-07-22,1374444000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
800000,FK\x20Haugesund,26,\u20AC800Th.,2014-12-07,1417906800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
600000,AEL\x20Limassol,26,\u20AC600Th.,2015-04-12,1428789600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F786_1447275104.png\\x3Flm\\x3D1447275104\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
600000,\u00D6rebro\x20SK,27,\u20AC600Th.,2016-06-17,1466114400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1056.png\\x3Flm\\x3D1414431756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
500000,\u00D6rebro\x20SK,28,\u20AC500Th.,2016-12-11,1481410800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1056.png\\x3Flm\\x3D1414431756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
300000,\u00D6rebro\x20SK,28,\u20AC300Th.,2017-06-20,1497909600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1056.png\\x3Flm\\x3D1414431756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
300000,\u00D6rebro\x20SK,28,\u20AC300Th.,2017-11-17,1510873200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F1056.png\\x3Flm\\x3D1414431756\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
150000,GIF\x20Sundsvall,29,\u20AC150Th.,2018-06-20,1529445600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
600000,GIF\x20Sundsvall,30,\u20AC600Th.,2019-01-16,1547593200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
700000,GIF\x20Sundsvall,30,\u20AC700Th.,2019-06-28,1561672800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
300000,IFK\x20Norrk\u00F6ping,30,\u20AC300Th.,2019-11-20,1574204400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
150000,IFK\x20Norrk\u00F6ping,31,\u20AC150Th.,2020-08-05,1596578400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
100000,IFK\x20Norrk\u00F6ping,32,\u20AC100Th.,2020-12-10,1607554800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
100000,IFK\x20Norrk\u00F6ping,32,\u20AC100Th.,2021-06-09,1623189600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
100000,IFK\x20Norrk\u00F6ping,33,\u20AC100Th.,2021-12-17,1639695600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/maic-sema/profil/spieler/41581
75000,AIK\x20Solna\x20U19,17,\u20AC75Th.,2018-06-20,1529445600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F16574.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/samuel-brolin/profil/spieler/398971
